,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Weighted Aggregate Rating
8880,4483,Republic of Chicken,1,Noida,"15, B Block 9/2, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3704489,28.6196711,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17,52.7
8881,5776,Republic's @ Dhaba,1,Noida,"KT-08, Food Court, Steller IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3625455,28.6127995,"North Indian, Street Food",750,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,56,162.4
8882,8767,Rolling Beans,1,Noida,"Opposite Galaxy Bussines Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3700887,28.623906599999998,South Indian,250,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,5,14.0
8883,311622,Rollmaal,1,Noida,"C-56/9, Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36245579999999,28.612790999999998,"Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,155,527.0
8884,308758,Subway,1,Noida,"A-44-45, Galaxy IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37041719,28.62453856,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,28,70.0
8885,303996,Swad,1,Noida,"Corporate Suites, C 30/4, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3684034,28.613166999999997,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average,13,36.4
8886,18128867,The Chaiwalas,1,Noida,"Shop 1, Ground Floor, Tower B, Okaya Business Centre, Sector 62, Noida",Sector 62,"Sector 62, Noida",0.0,0.0,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9,26.1
8887,18160567,The Hunger Cure,1,Noida,"RN-23, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3707797,28.6187885,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,9,27.0
8888,18128892,World Bites,1,Noida,"RN-15, B Block, Behind Bank of Maharashtra, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36981209999999,28.6185042,"Chinese, North Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,30,102.0
8889,18380262,BunkYard Cafe,1,Noida,"C-56/12, Near Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3624828,28.614500300000003,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,33,115.5
8890,307703,Chaayos,1,Noida,"DLF Galaxy IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37017244,28.62453797,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,182,637.0
8891,302308,RollsKing,1,Noida,"Plot 11, Near SRS Value Bazar, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37024570000001,28.6182239,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,401,1523.8
8892,3939,Sandwich King,1,Noida,"C-20/6B, Near Stellar IT park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3631735,28.613038,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,215,752.5
8893,311656,Speedy Chow,1,Noida,"C-25/9, Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36245579999999,28.612790999999998,"Chinese, Thai",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,114,410.4
8894,304441,Aggarwal Bikaneri Sweets & Restaurant,1,Noida,"Rajiv Vihar, Khora Village, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35487667,28.61550833,"Street Food, Mithai",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,0.0
8895,18344518,Al-Aayat Mughlai Biryani,1,Noida,"NH-24, Lok Priya Vihar, Khoda Colony, Sector 62-A, Near, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35400308,28.61044692,Biryani,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8896,304439,Baba Chinese Fast Food,1,Noida,"B-Block, Opposite Fatherangle School, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35509105,28.61997007,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8897,18312485,Cafe Coffee Day,1,Noida,"Ground Floor, OPD Block, Fortis Hospital, B-22, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37239459999999,28.618099,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8898,312188,Cafe Rap,1,Noida,"Galaxy Business Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37004437,28.6252228,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8899,18424577,Chinese Fast Food Corner,1,Noida,"Near Green Boulvard Building, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.368349,28.6238525,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8900,312192,Chinese Food Corner,1,Noida,"Near DLF IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",0.0,0.0,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8901,18424631,Chinese Hot,1,Noida,"Opposite Amprapali Corporate Tower 2, C Block, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3672105,28.6139563,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8902,18474221,Dial a Cake,1,Noida,"Sector 62, Noida",Sector 62,"Sector 62, Noida",0.0,0.0,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8903,18268694,Doon Dhaba,1,Noida,"B Block Market, Near Fortis Hospital, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.370496,28.618133500000003,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8904,18381667,Food Weavers,1,Noida,"Opposite Samsung Tower Building, Near Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3656117,28.612949100000005,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8905,18424598,Green Chick Chop,1,Noida,"Ground Floor, TOT Mall, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3712474,28.614336600000005,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8906,18423900,Hookie Dookie,1,Noida,"RN 39, Basement, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3706875,28.6193211,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8907,18347548,Hotel Green View Palace,1,Noida,"Plot 16-A, Hotel Green View Palace, Near Indus Valley School, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35475075,28.61750372,"North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8908,18281813,Hurry Curry Express,1,Noida,"B-71, Sector 67, Near, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.20952498,28.62565716,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,0.0
8909,18423896,Kesarwa Bakez,1,Noida,"RN 1, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37070920000001,28.618230199999996,Bakery,600,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,1,0.0
8910,18423139,Let's Noodle,1,Noida,"Near B-19, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3629871,28.6207119,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8911,308717,New Dragon Chinese Fast Food  & Paranthey Wala,1,Noida,"C 28-29, Logic Cyber Park, Opposite Samsung Tower, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3660074,28.6132102,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8912,310775,New Shahi Chinese Fast Food,1,Noida,"C-25, Opposite Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36331379999999,28.6132289,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8913,18274402,Night Food Delivery,1,Noida,"Behind Fortis Hospital, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37061949999999,28.619656,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,2,0.0
8914,18382349,Rajwana Foods,1,Noida,"Opposite Samsung Building, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3634824,28.6131696,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8915,18423877,Shama Chicken Corner,1,Noida,"RN 1, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37070920000001,28.618230199999996,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,0.0
8916,18424206,Shiva Shudh Shakahari Bhojnalaya,1,Noida,"Near Hero Show Room, Main Road, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35503879999999,28.622005699999995,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8917,18424195,Shri Balaji Shudh Vaishno Dhaba,1,Noida,"Near Hotel Ascent, Main Road, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3551543,28.6218907,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8918,310770,Southern Santushti Cafe,1,Noida,"Ground Floor, A-44/45, M Block, Galaxy IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37101935,28.62503592,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8919,18424588,Tiffin Man House,1,Noida,"N 97, Behind Fortis Hospital, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.369567,28.6188035,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8920,18356798,WOW Zaika,1,Noida,"Rajat Vihar, Sector 62, Noida",Sector 62,"Sector 62, Noida",0.0,0.0,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8921,304480,Grand Eatery,1,Noida,"B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3707194,28.619195299999998,"North Indian, Chinese, Mughlai, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,49,117.6
8922,4758,Nathu's Sweets,1,Noida,"C-25, Near IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36245579999999,28.612790999999998,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,77,184.8
8923,7909,Subway,1,Noida,"C Block, Logic Cyber Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36649279999999,28.6129026,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,88,211.2
8924,18391137,Chick Chicken Barbeque,1,Noida,"Shop 1, Block D, Near Anjana, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.38531,28.625608000000003,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,4,10.4
8925,312428,Tiwari Hot Pot,1,Noida,"B-50, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.37702850000001,28.616674,"North Indian, Chinese, South Indian",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,11,28.6
8926,18448390,Chaiwaalas,1,Noida,"D Block, Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,"Fast Food, Beverages",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8927,18462716,Delhi Mughlai Biryani,1,Noida,"B-35, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.37849440000001,28.617758600000002,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8928,18492089,Dumpty's,1,Noida,"Shop 42, Tejpal Singh Market, Opposite H Block, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.37718890000001,28.624999900000002,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8929,18424868,Food Passengers,1,Noida,"E-214, First Floor, Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8930,18415381,Hungry Buddies,1,Noida,"A-21, Sector 65, Noida",Sector 63,"Sector 63, Noida",77.3846785,28.6125969,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8931,18492086,Maa Durga Food Corner,1,Noida,"H Block, Near OBC Bank, Sector 63, Noida",Sector 63,"Sector 63, Noida",77.37603059999999,28.629224600000004,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8932,18378580,Subhoj,1,Noida,"E-198, Ground Floor, Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,"North Indian, Biryani",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8933,18460908,The Square Meal,1,Noida,"Ginger Hotel, 46/1-A, Block H, Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,"North Indian, South Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,0.0,White,Not rated,0,0.0
8934,18409211,Twenty Four Seven,1,Noida,"M/S Padam Petrolium, Indian Oil Petrol Pump, Plot PP1, Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8935,18478895,Yeoh,1,Noida,"Sector 63, Noida",Sector 63,"Sector 63, Noida",0.0,0.0,"North Indian, Chinese, Italian, Thai",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8936,18258764,South King Restaurant,1,Noida,"Sector 66, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.3772233,28.607546600000003,"South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8,22.4
8937,18382564,Twomato Foods,1,Noida,"B-65, 1st Floor, Sector 67, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.380365,28.607233,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,11,35.2
8938,18378040,Lazeez Foods,1,Noida,"Plot 557, Sector 66, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.37600350000001,28.609583399999998,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8939,18382348,Spicy Punjabi Tadka,1,Noida,"A-3, Sector 66, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.3757327,28.6095596,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8940,18216323,SPL Foods Plaza,1,Noida,"Shop 2, Chauhan Market, Sector 66, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.3799187,28.607261199999996,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8941,312240,Super Cake Shop,1,Noida,"Near Shani Mandir, Sector 66, Near Sector 65, Noida",Sector 65,"Sector 65, Noida",77.37559809999999,28.6094124,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,2,0.0
8942,18224558,Bats On Delivery,1,Noida,"Sector 7, Noida",Sector 7,"Sector 7, Noida",77.317172,28.597084999999996,"North Indian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,9,24.3
8943,6170,Legacy of Awadh,1,Noida,"D-158, Sector 7, Noida",Sector 7,"Sector 7, Noida",77.3201607,28.5976222,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,114,376.2
8944,18478533,Sweetcake.in,1,Noida,"D-44, Sector 7, Noida",Sector 7,"Sector 7, Noida",0.0,0.0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8945,18439012,Hurry Curry,1,Noida,"B-71, Sector 67, Near, Sector 71, Noida",Sector 71,"Sector 71, Noida",0.0,0.0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,10,31.0
8946,18421059,Thaaliwaalaa.com,1,Noida,"WP-04, C Block, Sector 71, Noida",Sector 71,"Sector 71, Noida",77.37519449999999,28.591578499999997,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,17.4
8947,18490967, Let's Burrrp,1,Noida,"Bs-10, Sector 70, Near Sector 70, Noida",Sector 71,"Sector 71, Noida",0.0,0.0,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8948,18491387,Annapurna Caterings,1,Noida,"BH 46, Block B, Sector 70, Near Sector 71, Noida",Sector 71,"Sector 71, Noida",0.0,0.0,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8949,18388148,Beyond Food,1,Noida,"Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3771267,28.600823699999996,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8950,313103,Brown Town,1,Noida,"A-64, Opposite Sai Temple, Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3771316,28.6008229,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8951,18439544,Royal Spice,1,Noida,"Shop 4, Near Orange Pie Hotel, Main Road, Sector 66/67, Near Sector 71, Noida",Sector 71,"Sector 71, Noida",77.3798644,28.607650899999996,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8952,18439541,Bikaner's,1,Noida,"Shop 3 & 4, Amrapali Princely Estate , Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3823794,28.564509700000002,"Mithai, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,11.6
8953,18335834,Chilli Zone,1,Noida,"Shop  29, Amrapali Princely Estate Market, Sector 76, Noida",Sector 72,"Sector 72, Noida",77.3813429,28.5664689,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,20,68.0
8954,18383468,Cold Rock Cafe,1,Noida,"Shop 28, Amarpali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.381327,28.5663929,"Fast Food, Italian, Desserts, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,12,39.6
8955,18351053,Cup and Cones,1,Noida,"Shop 24, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3811864,28.5663773,Desserts,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,10,31.0
8956,18411585,Desi Spice,1,Noida,"Shop 3, Sethi Arcade, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3851512,28.5646289,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,10,30.0
8957,18382362,Food Destination,1,Noida,"Shop 10, Skytech Matrott, Sector 76,  Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3862918,28.57108,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,15.0
8958,18163938,Gangaur Sweets,1,Noida,"20-23, A Square Buiding, Opposite Global Indian International School, Sector 73, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3809101,28.5914755,"North Indian, South Indian, Chinese, Mithai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,34,91.8
8959,312316,Handi,1,Noida,"Shop 21, Amarpali Zodiac, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3997654,28.585038,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,8,23.2
8960,18424201,Hungry Inn,1,Noida,"Shop 18-19, Plot 8, Golf City, Sector 75, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3863299,28.5722375,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,5,15.0
8961,18429391,Keventers,1,Noida,"S 15, Plot GH-08, Golf City, Sector 75, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.38640190000001,28.572300399999996,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,11.6
8962,18126089,La-Cuisine,1,Noida,"Shop 5, Gaur Grandeur, Sector 119, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.4013017,28.586891100000003,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,11.6
8963,18337921,Melting Flavours,1,Noida,"Shop 20, Amrapali Princely Estate, Sector 76, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3810922,28.5663966,North Indian,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,21,71.4
8964,18462972,Mighty Mughlai,1,Noida,"Shop 16, Sethi Arcade, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.32181758,28.57605503,"North Indian, Mughlai, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,38.4
8965,18014154,Mithaas,1,Noida,"7th Floor, Amrapali Platinum Club, Sector 119, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.400309,28.587932399999996,"North Indian, Chinese, South Indian, Mithai",650,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,12,34.8
8966,18383462,Mood 4 Food,1,Noida,"Shop 5, JM Orchid, Sector 76, NOIDA, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.38469392,28.56920274,"Street Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,24.8
8967,18435296,Northern Bytes,1,Noida,"Near Ajnara Clock Tower, Sector 77, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3920718,28.57173,"Kashmiri, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,6,18.6
8968,18416867,Shahenshah,1,Noida,"Near Hanuman Murti, Sector 78, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.38331240000001,28.590593900000002,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4,12.0
8969,18383535,Sugar Daddy Bakers,1,Noida,"Shop 45, Amarapali Pricely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3819125,28.566406,Bakery,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,4,10.8
8970,18418649,Swag Sadda Desi,1,Noida,"Amrapali Zodiac Market, Sector 120, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3992328,28.5851413,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,24.8
8971,18313143,The Chinese Hut,1,Noida,"Shop 9-C, Amrapali Princely Market, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.38271,28.5645272,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,29.0
8972,18332053,Wild Chef House,1,Noida,"Shop 10, JM Orchid, Sector 76, Noida",Sector 72,"Sector 72, Noida",77.38487049999999,28.569425399999997,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,11,34.1
8973,18365588,Grub Patio,1,Noida,"Shop 19, Amrapali Princely Estate, Opposite Silicon City, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3810436,28.5664155,"Cafe, Continental, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,51,188.7
8974,18423131,The Grill @ 76,1,Noida,"Shop 51, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3821963,28.5665424,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,42,147.0
8975,18418250,Zooby's Kitchen,1,Noida,"Shop 31, Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3814563,28.5663598,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,31,108.5
8976,18439523,4U,1,Noida,"Amrapali Princely Estate, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3813897,28.565968800000004,"North Indian, South Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8977,18471723,Aadhya Bakery & Foods,1,Noida,"Shop 7, Singhal Residency, Arya Nagar, Sector 73, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3803972,28.5891989,"Bakery, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8978,18430582,Bake Walkers,1,Noida,"BH-39, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3805766,28.591457300000002,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
8979,18451827,Bean Machine & Co.,1,Noida,"Sector 72, Noida",Sector 72,"Sector 72, Noida",77.400003,28.588072999999998,"Italian, Continental, American",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8980,18439527,Big B Pastry Shop,1,Noida,"Shop 35, Amrapali Princely, Shopping Arcade, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3816692,28.5663512,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,0.0
8981,18313605,Breadman Cake Shop,1,Noida,"Shop 18, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.386365,28.5706274,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,0.0
8982,18372662,Breaky2Dinner,1,Noida,"Shop 11, JM Orchid, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3837255,28.5714727,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,0.0
8983,18435336,Brijwasi Sweets,1,Noida,"Shop 2, LGF Amrapali Zodiac Market, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3991911,28.5853989,"Mithai, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,0.0
